0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	min_date	max_date	average_date
-0.676768	-0.232323	-0.494949	0.737374	0.515152	-0.212121	0.131313	-0.515152	-0.292929	0.959596	-0.777778	-0.777778	-0.878788	0.070707	0.050505	0.212121	0.858586	-0.858586	0.575758	-0.353535	0.494949	1.000000	0.131313	-0.252525	-0.676768	0.252525	-0.777778	0.636364	-0.292929	-0.515152	-0.616162	-0.898990	0.737374	0.656566	0.838384	0.353535	-0.939394	-0.050505	0.333333	-0.191919	-0.622951	-0.721311	-0.524590
-0.838384	-0.090909	-0.959596	-0.232323	0.171717	1.000000	-0.171717	0.333333	-0.575758	0.373737	0.717172	-0.737374	-0.494949	-0.353535	0.777778	0.797980	-0.737374	-0.919192	0.191919	-0.272727	-0.212121	0.191919	0.151515	-0.636364	-0.131313	-0.393939	0.373737	-0.070707	-0.777778	0.070707	-0.151515	0.232323	0.939394	0.333333	0.252525	-0.797980	1.000000	0.434343	0.818182	-0.252525	-0.721311	-0.868852	-0.573770
-0.393939	0.595960	-0.171717	0.434343	-0.010101	0.939394	0.252525	0.010101	0.535354	-0.313131	0.373737	-0.414141	0.555556	0.838384	0.373737	-0.191919	1.000000	-0.757576	-0.939394	-0.313131	-0.292929	-1.000000	0.535354	-0.797980	-0.797980	-0.919192	0.696970	0.232323	0.838384	-0.050505	0.474747	-0.898990	0.898990	0.151515	0.818182	-0.777778	0.333333	-0.373737	0.515152	0.515152	-0.049180	-0.180328	0.081967
0.535354	0.636364	-0.858586	0.272727	-0.353535	0.858586	-0.757576	-0.818182	-0.696970	-0.373737	0.878788	-0.070707	-0.656566	-1.000000	-0.959596	0.555556	0.838384	0.272727	0.474747	0.151515	-0.494949	-0.030303	0.090909	-0.010101	-0.616162	0.393939	0.070707	-0.393939	-0.454545	-0.717172	0.111111	0.313131	0.878788	-0.696970	-0.656566	0.818182	1.000000	0.393939	0.878788	-0.313131	-0.114754	-0.950820	0.721311
0.616162	-0.454545	0.050505	-0.494949	0.939394	-0.171717	-0.333333	-0.575758	-0.232323	0.131313	-0.777778	0.070707	0.636364	0.272727	0.797980	-0.878788	0.878788	0.939394	-0.656566	-0.797980	0.171717	0.939394	-0.131313	0.979798	-0.050505	0.656566	0.494949	-0.313131	-0.595960	-0.616162	-0.555556	-0.717172	-0.636364	-0.616162	-0.878788	-0.434343	-0.696970	-0.434343	0.414141	-0.151515	-0.032787	-0.836066	0.770492
-0.474747	-0.111111	-0.474747	-0.797980	0.151515	-0.414141	-0.030303	-0.313131	-0.515152	-0.333333	-0.737374	0.373737	0.898990	0.030303	0.212121	-0.272727	-0.030303	0.696970	-0.838384	-0.979798	-0.474747	-0.191919	0.919192	-0.838384	0.373737	0.333333	0.818182	0.313131	-0.656566	-0.070707	-0.898990	-0.595960	0.535354	-0.595960	-0.070707	-0.434343	-0.797980	-0.616162	-0.494949	0.191919	-0.114754	-0.918033	0.704918
-0.777778	0.757576	-0.636364	-0.535354	-0.373737	0.111111	-0.191919	0.494949	-0.050505	0.333333	-0.515152	0.818182	-0.494949	-0.232323	-0.353535	0.070707	0.737374	0.313131	-0.555556	-0.959596	0.171717	-0.919192	0.555556	0.232323	0.333333	0.393939	0.818182	-0.979798	-0.454545	0.656566	-0.939394	0.454545	-1.000000	0.535354	0.878788	-0.050505	0.656566	-0.959596	-0.515152	-0.232323	-0.491803	-0.803279	-0.163934
0.919192	0.191919	-0.010101	-0.252525	0.636364	0.393939	-0.717172	-0.515152	0.555556	-0.050505	0.939394	-0.252525	0.575758	0.353535	0.616162	0.232323	-0.535354	0.535354	-0.494949	-0.959596	0.191919	-0.131313	-0.555556	0.353535	-0.272727	0.575758	-0.575758	0.616162	0.575758	0.272727	0.252525	-0.939394	-1.000000	-0.717172	0.030303	-0.090909	0.313131	-0.454545	-0.737374	0.777778	-0.442623	-0.639344	-0.229508
-0.636364	-0.858586	0.616162	-0.333333	-0.373737	0.313131	-0.090909	1.000000	-0.454545	-0.111111	0.878788	-0.494949	-0.474747	0.070707	0.090909	-0.414141	0.858586	0.838384	0.838384	-0.454545	0.454545	0.232323	-1.000000	0.818182	-0.474747	-0.959596	0.474747	0.777778	0.838384	0.212121	-0.858586	-0.838384	-0.555556	-0.919192	-0.818182	-0.070707	0.959596	0.797980	-0.393939	-0.050505	0.557377	0.393443	0.737705
-0.353535	-0.070707	-0.494949	0.595960	-0.030303	-0.757576	0.858586	-0.696970	0.414141	0.292929	0.393939	-0.292929	-0.777778	0.252525	-0.656566	0.696970	0.818182	0.797980	1.000000	0.757576	0.919192	0.434343	-0.191919	1.000000	0.010101	-0.656566	-0.393939	0.595960	-0.474747	0.858586	0.919192	-0.050505	-0.696970	0.212121	0.757576	-0.050505	0.737374	-0.232323	-0.232323	-0.898990	0.590164	0.213115	0.983607
0.212121	-0.494949	0.050505	-0.575758	0.616162	0.616162	0.656566	0.555556	0.272727	0.212121	-0.939394	0.111111	-0.474747	0.656566	-0.474747	-0.636364	0.212121	0.090909	0.434343	-0.313131	0.696970	-0.616162	-0.232323	-0.797980	-0.939394	0.696970	-0.474747	-0.656566	-0.757576	0.212121	0.171717	-0.959596	-0.898990	0.414141	-0.737374	0.070707	-0.111111	-0.353535	-0.757576	0.696970	0.278689	-0.344262	0.901639
0.171717	-0.656566	-0.010101	0.616162	0.939394	-0.575758	-0.595960	-0.030303	0.333333	0.757576	-0.131313	-0.939394	0.050505	-0.515152	0.373737	0.333333	0.939394	0.919192	0.313131	-0.959596	0.616162	0.595960	-0.676768	0.919192	-0.515152	-0.939394	-0.555556	-0.797980	0.737374	-0.373737	0.414141	-0.232323	-0.656566	-0.777778	0.919192	-0.494949	-0.959596	-0.656566	-0.696970	0.454545	0.622951	0.360656	0.885246
0.050505	-0.131313	-0.777778	0.959596	0.858586	-0.474747	-0.373737	-0.171717	-0.090909	0.757576	-0.111111	-0.898990	-0.232323	0.595960	0.474747	-0.757576	-0.959596	0.737374	-0.333333	-0.454545	-0.555556	-0.818182	0.272727	0.333333	0.757576	-0.373737	0.979798	0.818182	-0.797980	0.696970	0.717172	0.696970	-0.272727	0.313131	0.151515	-0.393939	0.535354	0.515152	0.131313	0.878788	0.836066	0.836066	0.852459
-0.414141	0.151515	-0.070707	-0.191919	-0.717172	-0.232323	0.232323	-0.292929	-0.616162	0.616162	0.232323	-0.252525	-0.636364	0.717172	-0.454545	-0.959596	0.212121	-0.959596	-0.030303	-0.070707	0.232323	0.737374	0.939394	0.939394	-0.393939	-0.333333	-0.616162	-0.757576	-0.434343	-0.353535	-0.535354	0.171717	0.939394	0.191919	-0.535354	0.414141	0.313131	-1.000000	-0.232323	0.313131	0.196721	-0.131148	0.540984
-0.313131	0.616162	-0.090909	0.070707	-0.979798	0.353535	0.010101	-0.636364	-0.454545	-0.494949	-0.595960	-0.818182	0.313131	-0.656566	0.272727	0.717172	-0.252525	-0.616162	0.939394	-0.353535	0.414141	-0.030303	-0.151515	0.111111	-0.939394	-0.696970	0.757576	0.535354	-0.313131	-0.353535	0.797980	-0.515152	0.474747	0.656566	0.676768	-0.191919	-0.373737	0.151515	0.414141	-0.656566	-0.377049	-0.540984	-0.196721
-1.000000	0.696970	-0.050505	0.717172	0.373737	0.777778	0.939394	-0.393939	-0.898990	0.636364	0.131313	-0.838384	-0.575758	-0.838384	-0.252525	-0.454545	0.393939	0.434343	0.373737	0.313131	-0.858586	-0.434343	0.575758	-0.454545	-0.656566	0.595960	-0.777778	0.838384	-1.000000	0.070707	-0.676768	0.919192	0.898990	-0.131313	-0.515152	0.717172	0.919192	0.232323	-0.595960	-0.292929	0.344262	-0.049180	0.754098
0.010101	0.454545	-0.292929	0.515152	0.373737	0.414141	-0.171717	-0.131313	0.979798	-0.575758	0.111111	0.575758	0.535354	0.979798	-0.232323	0.353535	-0.939394	0.717172	-0.979798	0.616162	0.191919	0.434343	-0.858586	-0.676768	-0.919192	0.373737	0.050505	-0.818182	-0.212121	0.212121	-0.454545	-0.636364	0.636364	-0.979798	-0.272727	-0.131313	-0.474747	0.232323	-0.979798	0.535354	-0.704918	-0.819672	-0.590164
0.898990	0.777778	-0.353535	0.050505	0.717172	-0.030303	-0.595960	-0.575758	1.000000	-0.959596	-0.737374	-0.373737	0.010101	-0.696970	-0.292929	0.717172	-0.696970	0.272727	-0.939394	-0.878788	-0.878788	-0.333333	-0.575758	-0.838384	-0.575758	-0.313131	-0.656566	0.696970	-0.717172	0.454545	-0.757576	0.212121	0.090909	-0.474747	0.191919	-0.191919	-0.313131	0.212121	-0.737374	0.333333	-0.081967	-0.409836	0.262295
0.636364	-0.212121	-0.151515	-0.818182	-0.616162	0.777778	0.333333	0.474747	0.252525	-0.212121	0.292929	-0.131313	0.393939	0.151515	0.292929	1.000000	-0.595960	0.090909	-0.717172	-0.777778	-0.959596	0.818182	0.717172	-0.757576	-0.111111	0.898990	-1.000000	-0.939394	-0.434343	0.070707	-0.333333	0.555556	1.000000	-0.555556	-0.737374	0.454545	-1.000000	0.838384	-0.454545	-0.313131	0.016393	-0.360656	0.393443
-0.272727	-0.434343	0.434343	-0.050505	-0.353535	0.252525	0.393939	-0.818182	0.474747	-0.878788	-0.191919	-0.191919	-0.757576	0.777778	0.333333	-0.979798	-0.070707	0.252525	-0.717172	0.090909	-0.555556	-0.373737	0.878788	-0.656566	0.737374	-0.535354	-0.717172	0.818182	-0.797980	0.878788	0.353535	0.838384	0.454545	0.616162	0.111111	0.878788	0.535354	-0.212121	0.252525	0.333333	0.114754	-0.311475	0.540984
-0.373737	-0.676768	0.575758	0.737374	-0.030303	0.959596	0.636364	-0.292929	-0.878788	-0.616162	0.858586	-0.979798	0.535354	-0.717172	-0.151515	0.979798	-0.696970	-0.232323	-0.333333	-0.656566	0.212121	-0.535354	0.535354	-0.656566	0.878788	-0.070707	-0.515152	-0.272727	-0.939394	-0.353535	0.696970	-0.575758	-0.737374	-1.000000	-0.292929	0.393939	-0.070707	-0.575758	-0.030303	0.474747	-0.114754	-0.409836	0.196721
-0.515152	-0.212121	-0.979798	0.151515	0.111111	0.010101	0.515152	-0.737374	0.151515	0.515152	0.535354	-0.171717	-0.333333	0.757576	0.595960	-0.191919	-0.939394	-0.171717	-0.717172	0.737374	0.717172	-0.131313	0.131313	-0.050505	-0.292929	0.939394	-0.030303	0.212121	0.353535	-0.979798	-0.777778	-0.292929	-0.535354	-0.595960	0.838384	0.515152	-0.090909	0.494949	-0.171717	0.272727	0.147541	-0.327869	0.639344
-0.717172	0.232323	0.151515	0.393939	0.919192	-0.494949	0.919192	0.858586	0.676768	-0.515152	-0.151515	0.898990	0.878788	-0.878788	-0.898990	0.070707	-0.292929	-0.535354	-0.191919	-0.090909	0.333333	-0.818182	0.353535	0.373737	-0.474747	-0.575758	-0.919192	-0.575758	-0.313131	-0.010101	0.454545	0.979798	-0.010101	0.676768	0.797980	-0.393939	0.252525	0.737374	0.171717	0.232323	-0.163934	-0.852459	0.524590
-0.030303	-0.454545	-0.373737	-0.616162	0.252525	-0.636364	0.333333	-0.232323	0.535354	0.595960	0.595960	0.030303	0.797980	-0.373737	-0.212121	-0.818182	-0.090909	0.838384	-0.292929	-0.737374	0.878788	0.555556	0.292929	0.151515	-0.939394	-0.636364	-0.393939	0.454545	0.474747	-0.232323	0.535354	0.393939	-0.595960	0.454545	0.717172	0.939394	-0.757576	0.898990	-0.151515	-0.414141	-0.540984	-0.901639	-0.163934
-0.979798	0.252525	-0.373737	0.696970	0.272727	0.414141	0.151515	-0.373737	-0.696970	0.232323	0.555556	0.717172	-0.111111	0.696970	-0.595960	-0.191919	-0.696970	-0.737374	-0.030303	0.474747	0.777778	0.454545	0.595960	-0.010101	0.232323	-0.353535	-0.757576	-0.030303	-0.090909	-0.575758	-0.858586	0.818182	-0.272727	-0.595960	0.878788	0.050505	0.212121	0.838384	0.232323	0.232323	0.262295	-0.409836	0.950820
0.010101	0.090909	-0.333333	-0.131313	-0.636364	-0.454545	-0.979798	-0.353535	0.616162	0.292929	0.737374	0.212121	-0.454545	0.313131	0.373737	0.313131	0.050505	0.777778	-0.676768	0.313131	-0.292929	0.191919	0.232323	-0.434343	-0.636364	-0.696970	-0.373737	-0.676768	-0.393939	0.414141	-0.676768	-0.777778	0.636364	-0.919192	-0.292929	0.838384	-0.797980	-0.171717	0.616162	0.616162	0.016393	-0.213115	0.262295
-0.636364	-0.939394	0.656566	0.070707	0.656566	-0.838384	0.070707	0.333333	-0.313131	-0.757576	-0.353535	0.737374	-0.979798	0.151515	0.616162	0.272727	-1.000000	0.454545	0.939394	-0.616162	0.575758	-0.151515	-0.050505	0.575758	0.131313	0.171717	-0.434343	0.959596	0.959596	-0.757576	-0.515152	-0.939394	0.898990	-0.717172	-0.030303	0.393939	-0.494949	-0.090909	0.151515	0.575758	-0.278689	-0.803279	0.245902
0.878788	0.797980	-0.616162	-0.191919	-0.090909	0.252525	0.070707	0.616162	-0.393939	-0.757576	0.696970	-0.474747	-0.818182	-0.878788	-0.373737	-0.333333	-0.373737	0.454545	0.393939	0.333333	0.676768	0.636364	0.434343	-0.555556	0.333333	0.717172	-0.858586	0.070707	-0.696970	-0.555556	-0.555556	-0.151515	-0.333333	-0.393939	0.878788	0.070707	0.818182	0.454545	-0.696970	0.494949	-0.508197	-0.704918	-0.295082
0.797980	-0.858586	0.494949	-0.878788	0.070707	-0.777778	-0.979798	0.333333	-0.292929	-0.696970	-0.797980	0.818182	-0.898990	-0.575758	-0.393939	0.050505	0.878788	-0.191919	-0.252525	0.636364	0.555556	-0.292929	-0.333333	-0.474747	0.212121	-0.454545	-0.919192	0.373737	0.696970	-0.535354	-0.696970	-0.636364	-0.070707	0.595960	0.696970	0.070707	0.898990	-0.070707	-0.353535	-1.000000	-0.426230	-0.950820	0.114754
-0.414141	0.151515	0.272727	0.696970	0.797980	0.555556	0.616162	-0.111111	0.272727	-0.595960	0.717172	0.858586	0.070707	0.272727	-0.454545	0.353535	-0.979798	-0.919192	0.878788	0.757576	-0.292929	0.010101	0.090909	-0.939394	0.434343	0.919192	-0.292929	-0.171717	-0.070707	0.555556	-0.838384	0.070707	-0.272727	-0.232323	0.515152	-0.555556	-1.000000	0.373737	-0.717172	-0.131313	-0.475410	-1.000000	0.049180
0.919192	-0.414141	0.939394	-0.373737	1.000000	-0.979798	0.636364	0.737374	0.535354	-0.191919	0.555556	0.656566	0.454545	-0.757576	0.979798	-0.454545	0.959596	-0.555556	0.717172	-0.333333	0.434343	0.434343	-0.717172	0.919192	0.454545	-0.555556	-0.070707	0.575758	0.313131	0.474747	-0.696970	-0.858586	-0.151515	0.818182	0.717172	0.171717	-0.656566	0.717172	-0.414141	0.797980	-0.081967	-0.950820	0.786885
0.757576	-0.515152	0.111111	-0.595960	-0.797980	0.777778	-0.353535	-0.878788	0.393939	0.939394	-0.414141	0.131313	-0.474747	0.171717	-0.898990	0.818182	-0.353535	0.777778	0.090909	0.535354	0.777778	-0.252525	-0.191919	-0.696970	0.515152	-0.676768	0.898990	0.313131	-0.535354	-0.252525	-0.737374	0.656566	0.717172	-0.050505	0.797980	-0.434343	-0.131313	0.959596	-0.434343	-0.858586	0.409836	0.131148	0.688525
-0.353535	-0.030303	0.515152	-0.434343	0.353535	0.777778	0.494949	-0.050505	-0.292929	-0.878788	0.636364	0.737374	0.212121	-0.595960	0.737374	-0.212121	0.535354	0.434343	-0.393939	-0.131313	0.595960	-0.676768	0.030303	-0.292929	-0.898990	-0.131313	0.070707	-0.272727	0.353535	0.858586	0.878788	-0.010101	0.111111	-0.454545	-0.333333	0.454545	-0.090909	0.818182	-0.171717	0.939394	-0.180328	-0.245902	-0.114754
0.030303	-0.555556	0.070707	0.171717	0.171717	0.797980	-0.111111	-0.353535	0.393939	0.111111	0.575758	-0.959596	0.777778	0.939394	0.797980	-0.252525	-0.151515	-0.919192	0.313131	0.737374	0.898990	0.030303	-1.000000	0.494949	-0.737374	-0.292929	0.434343	0.939394	-0.535354	-0.737374	-0.333333	-0.797980	-0.212121	0.393939	0.090909	0.111111	-0.373737	0.171717	0.151515	-0.171717	-0.196721	-0.344262	-0.049180
-0.595960	0.070707	0.070707	-0.232323	0.212121	-0.575758	0.616162	-0.535354	0.676768	-0.070707	-0.070707	-0.858586	-0.818182	0.636364	0.111111	0.616162	-0.454545	-0.454545	-0.959596	0.232323	0.575758	-0.535354	-0.717172	-0.757576	-0.434343	0.919192	-0.818182	0.636364	-0.232323	-0.454545	-0.171717	0.191919	-0.535354	0.131313	0.575758	1.000000	0.575758	-0.676768	-0.515152	-0.838384	-0.672131	-0.803279	-0.524590
-0.878788	0.313131	-0.353535	-0.212121	0.898990	0.414141	0.838384	-0.636364	0.555556	1.000000	-0.131313	-0.373737	-0.494949	0.818182	-0.252525	-0.434343	-0.717172	-0.151515	0.414141	0.171717	-0.474747	0.555556	0.151515	-0.191919	-0.595960	-0.959596	0.797980	0.696970	0.717172	0.292929	-0.959596	-0.818182	0.494949	0.515152	0.131313	0.151515	-0.878788	-0.919192	-0.050505	-0.979798	0.377049	0.327869	0.426230
0.858586	-0.676768	0.898990	0.434343	-0.838384	-0.939394	-0.191919	0.474747	0.313131	-0.757576	-0.939394	0.535354	-0.151515	-0.535354	0.939394	0.818182	0.434343	-0.757576	-0.838384	-0.575758	-0.212121	-0.555556	0.797980	0.797980	0.252525	-0.858586	-0.838384	0.838384	0.575758	-0.454545	0.595960	0.979798	-0.393939	0.575758	-0.737374	1.000000	0.454545	-0.818182	-0.959596	-0.696970	0.344262	0.131148	0.557377
-0.696970	0.838384	0.191919	-0.515152	-0.393939	-0.575758	0.959596	0.676768	0.717172	-0.454545	0.939394	-0.737374	0.515152	0.171717	-0.636364	0.858586	0.959596	-0.838384	-0.414141	0.474747	0.454545	-0.333333	-0.252525	-0.575758	0.656566	-0.111111	0.373737	-0.111111	-0.757576	0.878788	0.555556	-0.050505	0.777778	-0.737374	0.878788	0.111111	0.878788	-0.050505	0.979798	0.474747	0.803279	0.737705	0.885246
0.717172	-0.898990	-0.555556	0.979798	-0.252525	0.474747	0.494949	0.979798	-0.656566	-0.373737	0.171717	0.797980	-0.292929	-0.474747	0.454545	-0.292929	-0.494949	-0.818182	1.000000	0.151515	-0.838384	0.797980	0.212121	0.717172	-0.717172	-0.050505	-0.212121	0.838384	-0.818182	-0.515152	0.292929	0.494949	-0.575758	-0.434343	0.777778	-0.939394	-0.232323	0.494949	0.898990	-0.454545	-0.131148	-0.967213	0.721311
1.000000	0.979798	0.717172	-0.575758	0.656566	-0.252525	-0.171717	-0.616162	-0.292929	-0.030303	0.878788	0.373737	-0.838384	-0.636364	-0.434343	-0.050505	0.858586	0.494949	-0.474747	0.050505	-0.676768	-0.757576	0.171717	-0.636364	-0.010101	0.171717	0.212121	-0.696970	0.818182	0.939394	0.878788	-0.616162	-0.414141	0.777778	0.595960	-0.696970	-0.292929	0.050505	0.212121	0.979798	0.000000	-0.655738	0.672131
-1.000000	0.656566	-0.393939	-0.979798	-0.252525	-0.151515	-0.656566	-0.878788	0.252525	0.818182	-0.474747	-0.212121	-0.818182	0.111111	0.696970	-0.111111	0.656566	0.696970	0.979798	-0.636364	-0.898990	0.656566	-0.090909	-0.696970	0.212121	0.676768	-0.393939	0.151515	0.212121	0.050505	0.616162	0.878788	1.000000	-0.111111	0.555556	0.858586	-0.232323	0.535354	0.212121	0.070707	-0.180328	-0.918033	0.573770
-0.171717	-0.717172	-0.030303	-0.777778	-0.616162	0.636364	0.575758	0.737374	0.414141	0.010101	-0.757576	0.757576	0.777778	0.616162	-0.151515	0.212121	-0.676768	-0.717172	-0.656566	0.939394	-0.393939	-0.838384	0.111111	0.434343	0.656566	-0.252525	0.171717	-0.535354	-0.757576	-0.757576	0.919192	-0.212121	0.919192	0.313131	-0.898990	-0.515152	0.070707	0.959596	-0.050505	0.272727	-0.426230	-0.426230	-0.426230
0.050505	-0.191919	0.414141	-0.474747	0.070707	-0.737374	0.313131	-0.979798	0.292929	-0.353535	-0.636364	-0.090909	-0.111111	-0.131313	0.050505	-0.939394	0.757576	-0.171717	1.000000	0.151515	0.191919	-0.757576	-0.333333	0.555556	0.090909	0.838384	-0.959596	-0.151515	-0.030303	-0.838384	-0.313131	0.434343	0.595960	0.858586	-0.656566	0.696970	0.131313	0.070707	0.737374	-0.919192	-0.147541	-0.196721	-0.081967
-0.232323	-0.232323	0.878788	0.959596	0.818182	-0.494949	-0.292929	-0.858586	-0.070707	0.515152	-0.292929	0.515152	-0.252525	-0.717172	-0.010101	0.353535	1.000000	-0.232323	-0.555556	-0.555556	-0.737374	0.313131	0.636364	-0.454545	0.919192	0.818182	-0.555556	-0.979798	0.232323	0.191919	0.939394	0.313131	0.191919	-0.111111	0.555556	0.777778	0.090909	-0.515152	-0.616162	-0.434343	0.032787	-0.524590	0.606557
0.070707	-0.272727	0.777778	-0.111111	-0.373737	0.252525	-0.131313	-0.818182	-1.000000	-0.151515	-0.636364	0.414141	-0.010101	0.797980	-0.494949	0.858586	0.777778	-0.373737	0.292929	-0.797980	0.777778	-0.333333	0.070707	-0.595960	0.333333	0.656566	-0.474747	-0.191919	0.030303	-0.030303	0.737374	-0.131313	0.373737	0.616162	0.535354	0.575758	-0.393939	-0.757576	0.131313	0.090909	-0.245902	-0.295082	-0.180328
0.131313	-0.919192	0.393939	0.393939	0.252525	0.818182	0.313131	0.757576	-0.434343	-0.191919	-0.858586	-0.434343	-1.000000	-0.393939	0.333333	-0.373737	0.717172	0.070707	0.777778	-0.111111	-0.151515	0.757576	0.151515	-0.575758	-0.292929	0.313131	-0.212121	-0.535354	0.898990	-0.777778	0.616162	0.979798	-0.595960	0.636364	-0.454545	-0.373737	0.010101	0.616162	-0.959596	-0.797980	0.081967	-0.540984	0.704918
0.878788	-0.252525	0.838384	-0.434343	-0.959596	0.777778	0.979798	0.050505	0.898990	0.959596	-0.979798	0.515152	0.555556	-0.050505	-0.393939	0.171717	0.151515	0.939394	-0.151515	-0.494949	-0.878788	0.171717	0.393939	0.151515	0.797980	0.838384	-0.434343	0.676768	0.858586	-0.515152	0.939394	-0.333333	-0.151515	0.979798	0.272727	-0.919192	-0.656566	0.474747	-0.373737	-0.818182	0.016393	-0.590164	0.639344
0.252525	-0.515152	-0.373737	-0.313131	0.454545	-0.696970	0.797980	-0.656566	-0.434343	0.898990	0.252525	-0.636364	-0.212121	-0.878788	-0.191919	-0.313131	-0.737374	-0.090909	0.212121	-0.131313	0.919192	-0.171717	0.414141	-0.454545	-0.636364	-0.515152	0.010101	-0.959596	-0.272727	0.232323	-0.575758	0.797980	0.676768	0.555556	0.717172	-0.171717	-0.252525	1.000000	0.171717	-0.979798	-0.163934	-0.540984	0.213115
-0.454545	-0.171717	0.393939	-0.333333	0.050505	0.959596	0.797980	0.171717	-0.656566	-0.858586	-0.111111	-0.494949	-0.777778	0.030303	0.212121	-0.838384	-0.494949	0.010101	0.232323	-0.232323	-0.191919	0.171717	0.656566	-1.000000	-1.000000	-0.373737	-0.515152	-0.636364	0.131313	0.333333	0.515152	0.151515	0.878788	-0.252525	-1.000000	-0.292929	0.191919	0.333333	0.454545	0.515152	-0.081967	-0.131148	-0.032787
-0.636364	0.474747	1.000000	0.595960	-0.333333	0.636364	-0.474747	-0.717172	0.090909	0.898990	0.858586	-0.717172	-0.616162	-0.292929	0.373737	-0.353535	-0.373737	0.636364	-0.595960	-0.353535	-0.494949	-0.151515	-0.131313	-0.252525	0.898990	-0.414141	0.191919	-0.353535	-0.777778	-0.878788	1.000000	-0.272727	0.717172	-0.252525	0.191919	0.212121	-0.555556	-0.737374	-0.434343	-0.313131	-0.704918	-0.918033	-0.491803
0.252525	0.090909	0.959596	-0.313131	-0.757576	-0.010101	0.131313	-0.212121	-0.252525	-0.777778	-0.050505	0.434343	0.030303	-0.959596	0.393939	0.959596	0.333333	-0.333333	-0.111111	0.131313	0.010101	-0.616162	0.959596	-0.494949	-0.010101	-0.292929	0.858586	-0.232323	0.373737	0.191919	0.575758	0.272727	-0.232323	-0.393939	0.414141	-0.454545	-0.151515	0.676768	-0.050505	-0.292929	-0.442623	-0.770492	-0.114754
0.959596	0.252525	-0.212121	-0.474747	0.717172	0.939394	0.070707	0.898990	0.474747	0.595960	-0.818182	-0.656566	0.939394	0.353535	0.131313	-0.616162	-0.393939	0.353535	0.010101	-0.191919	0.555556	0.595960	-0.111111	-0.959596	0.757576	-0.777778	0.454545	0.171717	-0.252525	0.313131	-0.737374	-0.959596	0.353535	-0.474747	0.898990	0.575758	0.131313	-0.555556	-0.515152	-0.151515	-0.590164	-0.606557	-0.573770
-0.696970	-0.030303	-0.030303	0.737374	0.757576	0.575758	-0.797980	-0.797980	0.212121	0.555556	-0.818182	0.858586	0.939394	-0.171717	0.838384	0.555556	0.252525	-0.676768	0.595960	0.333333	-0.696970	0.555556	0.050505	0.111111	-0.212121	-0.494949	0.474747	-0.393939	0.777778	0.515152	-0.010101	0.595960	0.313131	0.111111	-0.737374	-0.919192	0.111111	0.717172	-0.595960	0.373737	-0.180328	-0.950820	0.606557
-0.939394	-0.919192	-0.333333	-0.010101	-0.272727	0.737374	-0.414141	0.030303	-0.494949	0.818182	-0.010101	-0.555556	0.555556	-0.898990	0.353535	-0.636364	-0.959596	0.616162	0.070707	0.494949	-0.373737	0.878788	-0.696970	0.191919	0.575758	-0.858586	0.191919	0.434343	-0.595960	0.111111	0.494949	-0.131313	-0.474747	1.000000	0.252525	0.292929	0.818182	-0.232323	-0.777778	-0.797980	-0.590164	-0.655738	-0.524590
-0.858586	0.858586	-0.656566	-0.474747	-0.090909	0.979798	0.232323	0.656566	-0.090909	0.656566	-0.232323	-0.373737	0.171717	-0.979798	-0.070707	-0.474747	-0.515152	0.252525	-0.171717	1.000000	0.595960	-0.232323	-0.454545	-0.414141	0.171717	0.292929	0.858586	-0.979798	0.959596	-0.818182	-0.656566	-0.838384	0.414141	-0.171717	-0.515152	-0.414141	0.474747	-0.272727	0.333333	0.171717	0.803279	0.639344	0.967213
0.595960	0.676768	0.898990	-0.696970	0.494949	-0.575758	0.414141	0.838384	-0.818182	0.292929	-0.797980	-0.454545	0.737374	-0.797980	0.151515	-1.000000	0.353535	0.939394	-0.898990	0.494949	-0.272727	-0.515152	-0.575758	0.555556	-0.272727	0.797980	-0.757576	0.575758	0.878788	-0.393939	0.777778	0.939394	0.434343	0.535354	-0.232323	0.939394	0.070707	-0.656566	0.474747	0.878788	-0.426230	-0.918033	0.081967
0.939394	0.777778	-0.010101	0.717172	-0.818182	0.232323	-0.858586	-0.070707	0.555556	-0.434343	-0.393939	0.111111	0.959596	-0.636364	-0.333333	0.393939	0.919192	-0.070707	-0.353535	-0.070707	0.535354	-0.050505	-0.636364	-0.656566	-0.151515	-0.050505	-0.414141	-1.000000	0.717172	0.898990	-0.757576	0.535354	0.292929	0.858586	-0.313131	0.818182	-0.757576	-0.696970	0.979798	0.656566	0.245902	0.163934	0.344262
-0.979798	0.575758	0.373737	0.636364	-0.171717	-0.393939	-0.111111	-0.616162	0.373737	-0.393939	0.333333	0.595960	-0.232323	-0.555556	0.636364	-0.252525	0.474747	-0.575758	0.333333	-0.616162	-0.959596	-0.434343	-0.595960	0.818182	0.717172	-0.414141	-0.090909	-0.777778	0.292929	-0.515152	0.757576	0.858586	0.292929	-0.919192	-0.878788	-0.737374	0.292929	-0.131313	0.393939	0.030303	-0.147541	-0.278689	-0.016393
